DATE,Tbill,PPINSA,CPI,M1NSA,Unemp,IndProd,RGDP
1969Q4,-0.4899999999999993,0.05999999999999517,0.07000000000000028,4.1699999999999875,-0.13999999999999968,-0.7000000000000028,-46.99999999999909
1970Q1,-0.46999999999999975,0.20000000000000284,0.030000000000001137,-5.399999999999977,0.6000000000000001,-0.6999999999999957,13.399999999998727
1970Q2,-0.39000000000000057,-0.3300000000000054,-0.07000000000000028,1.299999999999983,-4.440892098500626e-16,0.7299999999999969,14.50000000000091
1970Q3,0.1800000000000006,7.105427357601002e-15,-0.13000000000000256,1.539999999999992,-0.1999999999999993,0.07000000000000028,30.100000000000364
1970Q4,-0.6300000000000008,-0.13000000000000256,0.1700000000000017,4.1200000000000045,0.2599999999999998,-0.6699999999999946,-83.50000000000091
1971Q1,-0.5299999999999994,0.4299999999999997,-0.240000000000002,-5.259999999999991,-0.5600000000000005,1.519999999999989,162.90000000000055
1971Q2,1.92,-0.030000000000001137,0.03999999999999915,2.5999999999999943,-0.129999999999999,-0.36999999999999034,-92.5
1971Q3,0.34999999999999964,-0.1700000000000017,0.030000000000008242,-0.3300000000000125,0.15999999999999925,-0.22000000000000597,10.299999999999272
1971Q4,-1.5399999999999991,-0.269999999999996,-0.10000000000000853,1.6000000000000227,-0.23000000000000043,0.7500000000000071,-22.799999999999272
1972Q1,-0.010000000000001119,0.6400000000000006,0.030000000000001137,-3.3700000000000045,-0.05999999999999961,0.779999999999994,67.09999999999945
1972Q2,1.1200000000000006,-0.240000000000002,-0.05999999999999517,1.299999999999983,0.09000000000000075,-0.8800000000000026,27.80000000000109
1972Q3,0.11999999999999966,0.1700000000000017,0.05999999999999517,1.6300000000000239,-0.0600000000000005,-0.2499999999999929,-62.80000000000109
1972Q4,0.19000000000000083,-0.20000000000000284,0.10999999999999943,4.599999999999994,-0.07000000000000028,0.9399999999999977,32.600000000000364
1973Q1,0.1999999999999993,1.5700000000000003,0.22000000000000597,-7.560000000000031,-0.2400000000000002,-0.21999999999999886,44.5
1973Q2,0.05999999999999961,0.09000000000000341,0.23999999999999488,0.660000000000025,0.4400000000000004,-0.8900000000000077,-65.10000000000036
1973Q3,0.8200000000000012,-0.22000000000000597,-0.030000000000001137,0.4700000000000273,-0.1299999999999999,0.04000000000000625,-82.69999999999891
1973Q4,-2.540000000000001,-1.4799999999999969,0.2600000000000051,3.9999999999999716,0.09999999999999964,0.28000000000000114,72.99999999999909
1974Q1,0.9400000000000004,2.780000000000001,0.23999999999999488,-6.330000000000041,0.39000000000000057,-1.0900000000000034,-90.10000000000036
1974Q2,0.41000000000000014,-1.4099999999999966,-0.09999999999999432,1.6300000000000523,-0.29000000000000004,0.46000000000000085,56.00000000000091
1974Q3,-0.4900000000000011,1.9399999999999977,0.0899999999999963,0.30000000000001137,0.35999999999999943,-0.22999999999999687,-61.20000000000073
1974Q4,-0.8699999999999983,-1.740000000000002,0.17999999999999972,4.499999999999943,0.54,-1.6000000000000014,29.400000000000546
1975Q1,-0.7800000000000011,-1.9600000000000009,-0.4399999999999977,-9.729999999999961,0.7000000000000002,-1.0700000000000003,-39.80000000000018
1975Q2,1.25,0.6599999999999966,-0.46999999999999886,6.990000000000009,-1.0700000000000003,2.3100000000000023,95.60000000000036
1975Q3,1.3000000000000007,0.6000000000000085,0.4399999999999977,1.3100000000000023,-0.9999999999999982,1.5499999999999972,44.69999999999982
1975Q4,-1.6400000000000006,-0.5900000000000034,-0.07000000000000028,0.5599999999999454,0.22999999999999865,-0.12000000000000455,-17.100000000000364
1976Q1,-0.009999999999999787,-0.38000000000000256,-0.37000000000000455,-7.529999999999916,-0.40000000000000036,0.4000000000000057,48.80000000000018
1976Q2,0.9500000000000002,0.6799999999999997,-0.12999999999999545,6.89999999999992,0.41000000000000014,-0.7199999999999989,-74.69999999999982
1976Q3,-0.25,-0.20999999999999375,0.3999999999999986,-1.8999999999999773,0.3200000000000003,0.00999999999999801,-13.200000000000728
1976Q4,-0.47000000000000064,-0.20000000000000284,-0.06999999999999318,5.970000000000027,-0.120000000000001,0.23999999999999488,12.300000000001091
1977Q1,0.4400000000000004,0.8099999999999952,0.23999999999999488,-8.470000000000027,-0.3099999999999987,0.09000000000001052,22.799999999999272
1977Q2,0.25,0.22000000000000597,-0.04000000000000625,5.870000000000061,-0.10000000000000053,0.539999999999992,44.100000000000364
1977Q3,0.4500000000000002,-1.460000000000008,-0.18999999999999062,-1.0100000000001046,0.14000000000000057,-0.9099999999999966,-8.600000000000364
1977Q4,-0.04999999999999982,0.6400000000000148,0.05999999999999517,5.010000000000105,-8.881784197001252e-16,-0.21000000000000085,-96.89999999999964
1978Q1,-0.33000000000000096,0.8599999999999852,0.1600000000000037,-11.500000000000057,-0.10999999999999943,-0.46000000000000085,19.799999999999272
1978Q2,-0.18999999999999861,0.4300000000000068,0.37999999999999545,10.029999999999973,0.009999999999999787,2.049999999999997,196.40000000000055
1978Q3,0.7399999999999984,-0.9300000000000068,0.060000000000002274,-1.9699999999999704,0.3600000000000003,-1.4599999999999937,-159.30000000000018
1978Q4,0.4300000000000015,0.5000000000000142,0.030000000000001137,2.900000000000034,-0.16000000000000014,0.46999999999999886,20.200000000000728
1979Q1,-0.4500000000000002,1.029999999999987,0.1700000000000017,-13.930000000000064,0.09999999999999964,-0.7000000000000028,-66.20000000000073
1979Q2,-0.8100000000000005,0.010000000000005116,0.5,14.840000000000089,-0.13999999999999968,-0.3100000000000023,-4.300000000000182
1979Q3,0.28999999999999915,-0.20999999999999375,0.09999999999999432,-1.3100000000000591,0.33999999999999986,-0.06999999999999318,36.50000000000091
1979Q4,1.8800000000000008,0.36999999999999034,0.030000000000001137,-2.0,-0.07000000000000028,0.3499999999999943,-25.700000000000728
1980Q1,-0.6600000000000001,1.0300000000000011,0.6700000000000017,-10.389999999999986,0.23000000000000043,0.010000000000005116,2.699999999999818
1980Q2,-5.24,-2.0900000000000034,-0.3299999999999983,1.7199999999999704,0.7000000000000002,-2.3600000000000065,-139.89999999999964
1980Q3,3.2600000000000016,1.1600000000000108,-1.1400000000000006,15.810000000000002,-0.6900000000000004,1.3600000000000065,110.30000000000018
1980Q4,4.929999999999998,-0.8000000000000114,0.8099999999999881,0.8600000000000136,-0.6099999999999994,2.6799999999999926,117.39999999999964
1981Q1,-3.679999999999998,0.730000000000004,0.020000000000024443,-20.089999999999975,0.29999999999999893,-1.759999999999991,15.50000000000091
1981Q2,-0.26000000000000156,-0.6599999999999966,-0.5200000000000244,16.689999999999998,-0.05999999999999872,0.04999999999999716,-170.10000000000127
1981Q3,-0.379999999999999,-1.509999999999991,0.6600000000000108,-9.960000000000036,0.02999999999999936,0.30999999999999517,120.20000000000073
1981Q4,-3.4400000000000013,-0.7600000000000193,-1.0,7.6299999999999955,0.8300000000000001,-1.6199999999999974,-147.30000000000018
1982Q1,4.360000000000001,0.9700000000000131,-0.6700000000000017,-8.869999999999948,-0.23000000000000043,0.10999999999999943,-22.699999999999818
1982Q2,-1.450000000000001,-0.7700000000000102,0.5400000000000063,5.739999999999952,0.0,0.4200000000000017,129.39999999999964
1982Q3,-2.709999999999999,0.3300000000000125,0.28999999999999204,-1.509999999999991,-0.129999999999999,-0.07000000000000028,-54.30000000000018
1982Q4,1.6899999999999995,-0.3300000000000125,-1.3599999999999852,17.710000000000036,0.29999999999999893,-0.21000000000000085,27.200000000000728
1983Q1,1.6099999999999994,-0.05999999999998806,-0.2300000000000182,-18.87000000000006,-1.0700000000000003,1.4299999999999997,68.29999999999927
1983Q2,0.09000000000000163,0.3199999999999932,1.0600000000000023,14.170000000000073,0.060000000000002274,0.5200000000000031,60.600000000000364
1983Q3,0.4499999999999993,0.6099999999999994,-0.1599999999999966,-7.410000000000082,-0.5200000000000031,0.5899999999999963,-13.699999999999818
1983Q4,-1.08,-0.46999999999999886,0.030000000000001137,2.7100000000000932,-0.0799999999999983,-0.3499999999999943,8.199999999999818
1984Q1,0.7099999999999991,0.6299999999999955,0.4300000000000068,-14.740000000000123,0.1800000000000006,0.23999999999999488,-5.399999999999636
1984Q2,0.26000000000000156,-0.4299999999999926,-0.46000000000000796,14.570000000000164,0.21999999999999886,-0.7199999999999989,-11.400000000000546
1984Q3,-0.11000000000000121,-0.9300000000000068,-0.06999999999999318,-9.63000000000011,0.4400000000000004,-0.4200000000000017,-47.5
1984Q4,-2.039999999999999,-0.03999999999999204,-1.4210854715202004e-14,6.330000000000041,-0.1299999999999999,-0.35999999999999943,-9.799999999999272
1985Q1,0.8999999999999986,0.009999999999990905,0.07000000000000739,-5.670000000000073,0.0600000000000005,0.10999999999999943,8.99999999999909
1985Q2,-0.09999999999999876,0.36000000000001364,-0.009999999999990905,14.470000000000027,0.1399999999999988,-0.09999999999999432,-5.899999999999636
1985Q3,0.3700000000000001,-0.8000000000000114,-0.29000000000000625,0.37000000000000455,-0.16999999999999904,-0.15000000000000568,49.100000000000364
1985Q4,0.40999999999999925,1.3299999999999983,0.4299999999999926,1.7600000000001046,-0.07000000000000028,0.4299999999999997,-53.70000000000073
1986Q1,-0.3299999999999992,-2.1999999999999886,-0.5300000000000011,-18.13000000000011,0.16999999999999993,-0.00999999999999801,14.400000000000546
1986Q2,-0.4900000000000011,-0.3300000000000125,-1.1099999999999852,27.200000000000045,0.13999999999999968,-0.6400000000000006,-38.600000000000364
1986Q3,0.14000000000000057,1.440000000000012,1.2099999999999937,-3.660000000000082,-0.33999999999999986,0.5399999999999991,39.69999999999982
1986Q4,0.4500000000000002,0.8199999999999932,0.09999999999999432,7.8900000000001,0.0600000000000005,0.39000000000000057,-33.49999999999909
1987Q1,0.3600000000000003,0.8100000000000023,0.5600000000000023,-22.660000000000082,-0.09000000000000075,0.13000000000000256,5.199999999998909
1987Q2,-0.07000000000000028,0.4299999999999926,-0.060000000000002274,7.090000000000032,-0.09999999999999964,0.269999999999996,36.80000000000109
1987Q3,0.2599999999999998,-0.4299999999999926,-0.06999999999999318,-19.319999999999936,0.0600000000000005,0.020000000000003126,-13.400000000000546
1987Q4,-0.5599999999999996,-0.6700000000000017,-0.14000000000000057,13.11999999999989,0.09999999999999964,0.3999999999999986,62.399999999999636
1988Q1,0.03999999999999915,0.09999999999999432,-0.1599999999999966,-17.659999999999968,0.040000000000000036,-0.8900000000000006,-86.89999999999964
1988Q2,0.6300000000000008,1.1300000000000097,0.4399999999999835,24.440000000000055,-0.10000000000000053,-0.02999999999999403,57.69999999999982
1988Q3,0.3099999999999996,-0.23000000000000398,0.09000000000001762,-11.039999999999964,0.23000000000000043,-0.2400000000000091,-56.99999999999909
1988Q4,-0.07999999999999918,-1.0,-0.13000000000000966,-0.6000000000001364,-0.13999999999999968,0.15000000000000568,62.599999999998545
1989Q1,0.08999999999999808,1.9300000000000068,0.07000000000000739,-19.039999999999964,0.009999999999999787,-0.15000000000000568,-29.299999999999272
1989Q2,-0.9399999999999977,-0.5600000000000165,0.5899999999999892,7.780000000000086,0.16000000000000014,-0.4899999999999949,-14.099999999999454
1989Q3,-0.4400000000000013,-2.269999999999982,-0.9899999999999949,4.989999999999895,-0.03000000000000025,-0.17999999999999972,3.899999999999636
1989Q4,0.3800000000000008,0.8299999999999841,0.30000000000001137,14.440000000000055,0.13999999999999968,0.6400000000000006,-45.00000000000091
1990Q1,0.29999999999999893,1.240000000000009,0.8899999999999864,-17.069999999999936,-0.20999999999999996,0.18999999999999773,65.60000000000127
1990Q2,-0.11999999999999922,-1.8400000000000034,-0.8899999999999864,13.629999999999882,0.10000000000000053,0.03999999999999915,-51.00000000000091
1990Q3,-0.2599999999999998,2.3100000000000023,0.9599999999999795,-6.2299999999999045,0.33999999999999986,-0.21000000000000085,-31.99999999999909
1990Q4,-0.22000000000000064,1.2600000000000051,0.010000000000019327,7.499999999999886,0.05999999999999961,-1.249999999999993,-70.50000000000091
1991Q1,-0.4800000000000004,-5.800000000000011,-1.240000000000009,-12.829999999999927,0.040000000000000036,-0.19000000000000483,32.0
1991Q2,0.5100000000000007,1.230000000000004,-0.20000000000001705,19.090000000000032,-0.23999999999999932,1.5499999999999972,92.20000000000073
1991Q3,0.28000000000000025,1.0,0.2300000000000182,-6.920000000000073,-0.1900000000000004,0.46000000000000085,-19.900000000000546
1991Q4,-0.6600000000000001,0.27000000000001023,0.09999999999999432,17.260000000000105,0.1899999999999995,-0.7100000000000009,-2.199999999999818
1992Q1,0.18999999999999995,-0.4300000000000068,-0.18999999999999773,-4.400000000000091,0.040000000000000924,-0.18999999999999062,57.0
1992Q2,0.43999999999999995,1.5999999999999943,0.12000000000000455,2.4300000000000637,-0.040000000000000924,1.1599999999999895,-1.9000000000005457
1992Q3,-0.3900000000000001,-0.5699999999999932,0.010000000000019327,-6.430000000000064,-0.1999999999999993,-0.6399999999999935,-1.5999999999994543
1992Q4,0.5899999999999999,-0.7400000000000091,0.15999999999996817,28.600000000000023,-0.29000000000000004,0.18999999999999062,2.5
1993Q1,-0.09999999999999964,0.5800000000000125,-0.18999999999999773,-42.870000000000005,0.019999999999999574,-0.0899999999999963,-72.0
1993Q2,0.1200000000000001,0.5899999999999892,-0.009999999999990905,23.139999999999986,0.1800000000000006,-0.37999999999999545,38.400000000001455
1993Q3,0.019999999999999574,-1.759999999999991,-0.3599999999999852,-3.269999999999982,-0.21000000000000085,0.15000000000000568,-9.30000000000291
1993Q4,0.03000000000000025,0.6599999999999966,0.5299999999999727,13.299999999999955,0.10000000000000053,0.6499999999999915,68.00000000000182
1994Q1,0.1200000000000001,0.4399999999999977,-0.46999999999999886,-40.399999999999864,0.11000000000000032,-0.14000000000000057,-28.5
1994Q2,0.5699999999999998,0.18999999999999773,0.10000000000002274,8.899999999999864,-0.3100000000000005,0.39000000000000057,35.19999999999891
1994Q3,-0.2599999999999998,0.28000000000000114,0.539999999999992,-4.669999999999845,0.16999999999999993,-0.35999999999999943,-62.39999999999782
1994Q4,0.3099999999999996,-0.47999999999998977,-0.5,7.269999999999754,-0.16999999999999993,0.5,41.89999999999782
1995Q1,-0.33999999999999986,1.539999999999992,0.22999999999998977,-27.22999999999979,0.20999999999999996,-0.4899999999999949,-76.69999999999891
1995Q2,-0.6000000000000005,-0.5,0.12999999999999545,15.22999999999979,0.3600000000000003,-0.6600000000000108,-2.7000000000007276
1995Q3,-0.08999999999999897,-1.230000000000004,-0.45999999999997954,-4.3699999999996635,-0.20000000000000018,0.46000000000000796,56.5
1995Q4,0.11999999999999922,0.0,0.05999999999997385,4.239999999999782,-0.09999999999999964,-0.10999999999999943,-12.399999999999636
1996Q1,-0.21999999999999975,0.5600000000000023,0.5400000000000205,-23.670000000000073,0.05999999999999961,-0.0799999999999983,-0.6000000000003638
1996Q2,0.41999999999999993,0.7000000000000028,-0.03999999999999204,22.970000000000027,0.009999999999999787,1.059999999999988,96.80000000000109
1996Q3,-0.009999999999999787,-1.190000000000012,-0.4300000000000068,-17.1099999999999,-0.20000000000000018,-0.5299999999999869,-77.90000000000146
1996Q4,-0.1999999999999993,-0.07999999999996987,0.46999999999997044,8.039999999999964,0.2900000000000009,-0.020000000000010232,21.700000000000728
1997Q1,0.1999999999999984,-0.19000000000002615,-0.40999999999996817,-6.399999999999864,-0.16000000000000014,0.44000000000001194,-29.799999999999272
1997Q2,-0.08999999999999897,-1.3699999999999903,-0.5900000000000034,5.939999999999827,-0.13000000000000078,-0.20000000000000284,69.5
1997Q3,0.009999999999999787,1.2999999999999972,0.4300000000000068,10.089999999999918,0.10000000000000053,0.6299999999999955,-20.200000000000728
1997Q4,0.040000000000000036,0.29999999999999716,0.06999999999996476,11.470000000000255,-0.07000000000000028,0.10999999999999943,-46.900000000001455
1998Q1,-0.08000000000000007,-2.769999999999996,-0.5399999999999636,-13.900000000000318,0.16000000000000014,-1.0600000000000023,18.400000000001455
1998Q2,-0.02999999999999936,2.3700000000000045,0.19999999999998863,6.100000000000364,-0.1899999999999995,-0.3100000000000023,-3.6999999999989086
1998Q3,-0.09000000000000075,-0.5300000000000153,0.3100000000000023,-10.330000000000382,0.35999999999999943,0.020000000000010232,43.599999999998545
1998Q4,-0.41000000000000014,-0.19999999999998863,-0.0800000000000125,34.0300000000002,-0.23000000000000043,0.5099999999999909,44.20000000000073
1999Q1,0.7300000000000004,-0.04000000000000625,-0.1599999999999966,-30.839999999999918,-0.02999999999999936,-0.2599999999999909,-85.10000000000036
1999Q2,-0.1200000000000001,2.7700000000000102,0.6400000000000148,10.539999999999964,0.09999999999999964,-0.030000000000001137,-10.700000000000728
1999Q3,0.16000000000000014,0.46999999999999886,-0.010000000000019327,-17.860000000000127,-0.009999999999998899,0.029999999999986926,53.00000000000182
1999Q4,0.1899999999999995,-1.3100000000000023,2.842170943040401e-14,37.36000000000013,-0.120000000000001,0.7600000000000193,58.29999999999745
2000Q1,0.08999999999999986,0.6399999999999864,0.4399999999999693,-34.40000000000009,0.1200000000000001,-0.5700000000000074,-165.29999999999745
2000Q2,-0.28999999999999915,0.700000000000017,-0.339999999999975,5.930000000000064,-0.06000000000000005,-0.030000000000001137,186.39999999999782
2000Q3,0.11999999999999922,-0.6599999999999966,0.23999999999998067,-12.160000000000082,0.16999999999999993,-1.1600000000000108,-205.6999999999989
2000Q4,-0.3099999999999996,0.01999999999998181,-0.3400000000000034,17.230000000000246,-0.16999999999999993,-0.1799999999999926,57.20000000000073
2001Q1,-1.1999999999999993,0.4800000000000182,0.44000000000002615,-1.5000000000002274,0.4300000000000006,-1.009999999999991,-103.90000000000146
2001Q2,0.03999999999999915,-3.7800000000000296,-0.44000000000002615,20.299999999999955,-0.1600000000000006,0.0799999999999983,111.10000000000218
2001Q3,0.6699999999999999,-1.3199999999999648,-0.7299999999999898,14.600000000000136,0.2599999999999998,-0.020000000000010232,-105.20000000000255
2001Q4,-0.7699999999999998,-1.1100000000000136,-0.6299999999999955,-17.069999999999936,0.2400000000000002,0.2400000000000091,70.90000000000146
2002Q1,1.07,3.469999999999999,0.6999999999999886,-9.560000000000173,-0.46999999999999975,1.5899999999999892,57.5
2002Q2,0.18999999999999995,2.430000000000007,0.8300000000000125,-6.509999999999991,-0.07000000000000028,0.8400000000000034,-36.100000000000364
2002Q3,-0.08000000000000007,-1.0900000000000318,-0.4399999999999977,-6.589999999999918,-0.22999999999999954,-0.8799999999999955,-2.5
2002Q4,-0.22999999999999976,0.5600000000000307,0.10999999999998522,29.329999999999927,0.23999999999999932,-0.6099999999999994,-54.5
2003Q1,0.13999999999999968,3.5600000000000023,0.8000000000000114,-10.329999999999927,-0.13999999999999968,0.7800000000000011,44.29999999999927
2003Q2,0.050000000000000266,-5.820000000000022,-2.170000000000016,22.25999999999999,0.2599999999999998,-1.4200000000000017,50.30000000000109
2003Q3,0.009999999999999898,1.7600000000000193,1.660000000000025,-19.75999999999999,-0.2599999999999998,1.1400000000000006,94.60000000000036
2003Q4,0.09999999999999998,0.2599999999999909,-0.660000000000025,-2.1700000000000728,-0.2999999999999998,0.29999999999999716,-85.30000000000109
2004Q1,0.010000000000000009,1.8100000000000023,0.8700000000000045,-5.970000000000027,0.16999999999999993,-0.0799999999999983,-28.600000000000364
2004Q2,0.16000000000000003,1.1000000000000227,-0.09999999999999432,15.670000000000073,0.02999999999999936,-0.25,-1.2999999999992724
2004Q3,0.2499999999999999,-2.640000000000043,-0.2699999999999818,-20.59999999999991,-0.0699999999999994,0.11999999999999034,12.800000000001091
2004Q4,0.10999999999999988,1.400000000000034,0.8299999999999841,22.399999999999864,0.16999999999999993,0.8000000000000114,9.699999999998909
2005Q1,0.010000000000000453,-1.2900000000000205,-1.0600000000000023,-36.32999999999993,-0.1299999999999999,0.04000000000000625,27.299999999999272
2005Q2,-0.2100000000000004,0.9200000000000159,0.3299999999999841,16.789999999999964,-0.07000000000000028,-0.9200000000000159,-72.09999999999854
2005Q3,0.18000000000000016,1.7099999999999795,1.6300000000000239,-14.089999999999918,0.07000000000000028,-0.7999999999999972,44.099999999998545
2005Q4,-0.029999999999999805,1.4300000000000352,-1.0999999999999943,15.799999999999955,0.1299999999999999,1.1200000000000045,-34.69999999999891
2006Q1,0.08999999999999941,-7.130000000000024,-0.7900000000000205,-11.240000000000009,-0.23999999999999932,0.21000000000000796,95.69999999999891
2006Q2,-0.2499999999999991,4.159999999999997,0.7600000000000193,12.169999999999845,0.1399999999999988,-0.3500000000000085,-108.49999999999818
2006Q3,-0.10000000000000053,-1.3300000000000125,0.0999999999999659,-36.99999999999977,0.10000000000000053,-0.25,-50.60000000000218
2006Q4,-0.21999999999999975,-3.869999999999976,-2.7399999999999523,36.02999999999997,-0.20000000000000018,-0.21999999999999886,86.30000000000109
2007Q1,0.08999999999999986,5.139999999999986,2.8299999999999557,-17.190000000000282,0.27000000000000046,0.8400000000000034,-70.29999999999927
2007Q2,-0.3200000000000003,3.5600000000000307,0.3200000000000216,25.220000000000255,-0.07000000000000028,0.12999999999999545,99.79999999999927
2007Q3,-0.20000000000000018,-5.290000000000049,-1.0,-34.960000000000036,0.16999999999999993,-0.8700000000000045,-21.30000000000109
2007Q4,-0.4699999999999993,2.9200000000000443,1.240000000000009,29.300000000000182,-0.040000000000000036,-0.0899999999999892,-39.99999999999818
2008Q1,-0.4400000000000004,2.6799999999999784,-0.27000000000001023,-9.5600000000004,0.07000000000000028,-0.44000000000001194,-115.40000000000146
2008Q2,0.94,5.689999999999998,0.4899999999999807,19.82000000000039,0.1299999999999999,-1.2099999999999937,102.90000000000146
2008Q3,0.27000000000000024,-7.659999999999997,0.5500000000000398,-5.720000000000255,0.33999999999999986,-1.7600000000000051,-167.3000000000011
2008Q4,-1.05,-26.909999999999997,-8.330000000000041,99.12000000000012,0.20000000000000018,-0.7799999999999869,-179.79999999999927
2009Q1,1.0999999999999999,13.939999999999998,3.590000000000032,-76.42000000000007,0.5299999999999994,-0.8200000000000074,130.89999999999964
2009Q2,0.05000000000000002,10.300000000000011,2.4699999999999704,20.190000000000055,-0.36999999999999833,2.289999999999992,162.5
2009Q3,0.02999999999999997,0.7399999999999807,0.8200000000000216,-45.52999999999997,-0.7000000000000011,3.6100000000000136,55.70000000000073
2009Q4,-0.09,0.4900000000000091,-0.21999999999999886,26.399999999999864,-0.030000000000001137,0.11999999999999034,80.69999999999891
2010Q1,0.15000000000000002,2.1399999999999864,-1.25,-34.86999999999989,-0.3999999999999986,0.4900000000000091,-51.899999999999636
